,year,variable,上海市,云南省,内蒙古自治区,北京市,台湾,吉林省,四川省,天津市,宁夏回族自治区,安徽省,山东省,山西省,广东省,广西壮族自治区,新疆维吾尔自治区,江苏省,江西省,河北省,河南省,浙江省,海南省,湖北省,湖南省,澳门,甘肃省,福建省,西藏自治区,贵州省,辽宁省,重庆市,陕西省,青海省,香港,黑龙江省
10,2003,totalEmission_gdpTotal(万吨/亿元),2.3788959498591025,4.827310404893467,5.676703307339158,2.3149157052430853,,4.209417227767723,3.016002608244001,2.9391290636648915,13.050407400754446,4.0919333921302234,2.8165856792192185,8.867927203762918,1.6841173661573945,2.6546619849369044,4.346488933441202,2.166978688713753,2.7987986428640776,5.098370084189508,3.1198113216494168,1.9380462952883046,2.267583106723206,3.6824862752104597,2.3334865890270153,,5.2556978394935605,1.8690123964869265,,8.445478462358205,4.457542163874226,2.6286357456744245,3.15079056080256,5.234979677088672,,3.2322381215180904
11,2003,totalEmission_perCap(万吨/人),0.991524602106052,0.288045147565501,0.5766960716794002,0.8238286473667541,,0.4199447389332896,0.1875997311608486,0.7610649758939333,1.0286954761061948,0.2562265340292409,0.37893783705331774,0.7776881807850604,0.34353253752139784,0.15713252916064183,0.4353296909629824,0.3695291586119163,0.18824118487729186,0.5300860442548333,0.2254672596122415,0.4094739856467737,0.20392538542336566,0.2960131848134631,0.165962426855512,,0.28707208938107814,0.27187008581185607,,0.31756317059025124,0.6439763927011866,0.2187365919296402,0.2245239783554552,0.3909452765550239,,0.347928871521171
12,2004,netEmission_gdpTotal(万吨/亿元),2.023445391980998,13.162053953767142,12.297311409956725,1.7760244766184687,,6.159208603373132,4.254073841656895,2.2472899078282516,8.205393998675824,2.22934439948865,2.054740940600493,6.559914470994598,2.3754737455643626,10.018530560371536,11.132973366997836,2.2131044762077288,2.107628132571505,2.8704559471881277,2.8788704084266707,1.4057882438077132,2.108848604702685,2.5729489519771467,1.6631447986465475,,4.543695315740353,2.1225002202935386,,10.679926870337283,3.8841432968551444,2.1962273723245493,2.5719913087646544,5.6467085786743505,,0.9124223159123788
13,2004,netEmission_perCap(万吨/人),0.9780224322683486,0.9495380547906014,1.6096494128815522,0.753896336634019,,0.7284581903934899,0.31959181222635197,0.7084770454556601,0.7783820506232377,0.16955843069095217,0.34652853479376355,0.7241555929857807,0.5771448197572076,0.725586919486915,1.3026345410646851,0.4592922652912412,0.17545126109863984,0.3682717916940659,0.26093812689034857,0.3584695397671492,0.2183601373585905,0.24771900451607828,0.14426843322328842,,0.3019396317712003,0.3592784200137678,,0.47429278197596325,0.6305353789931271,0.2181333309170501,0.22673821998464444,0.5048783557491109,,0.11639197266382072
14,2004,totalEmission_gdpTotal(万吨/亿元),2.118047067950273,2.03704505169505,7.283534355971056,2.0684720506039387,,3.921983154864398,2.824064213755343,2.795596498841198,8.018169845608686,3.458072716575967,2.7770497137795034,7.473748550276224,1.70846237016937,2.966077054596319,4.61693802032837,2.323531419255592,2.651286792250965,4.750488964767264,2.952207644548627,1.9777244145755832,1.8865525542735648,3.4372738832359357,2.1701372912082726,,4.975256365732565,1.8209885361812141,,7.985110495887472,4.502148994299101,2.4738298479346073,3.18943693750433,4.886220508421411,,2.9838186590856313
15,2004,totalEmission_perCap(万吨/人),1.0237476895917257,0.14695668340986637,0.9533739863088236,0.8780360416818539,,0.46385841683972423,0.21216082125319422,0.8813353100932306,0.7606215481764184,0.2630124727127447,0.4683446702941609,0.8250346612265084,0.4150878150240775,0.21481660409543665,0.5402135387355509,0.48220950275874125,0.22070857949075018,0.6094749805136339,0.2675853455247701,0.5043106341243071,0.19534255515864957,0.33093469030934886,0.1882471731486232,,0.3306179157375646,0.30824113839285716,,0.35461668581259925,0.7308598075416934,0.24570531797026152,0.28117017794681026,0.4368822902311951,,0.38062696817626274
16,2005,netEmission_gdpTotal(万吨/亿元),2.05620927145497,-1.8981602217155888,1.2029494340934863,2.0118247136318845,,2.858344489609803,0.9985846804607746,2.901915364551429,11.397500945236699,4.512779301895102,3.732976547626865,8.868835055096952,2.327987850081264,5.839560105243045,-0.8615775625462616,2.5114750839399065,4.762007513333217,6.346756119051505,3.999427068703499,2.6559232258727836,7.907032976314294,5.088355741048555,4.23144102792957,,4.222708493256356,4.167248227825956,,7.302531431749346,3.5076219949508385,2.992585196805819,4.295959242162291,-16.20793733762761,,3.037591556161884
17,2005,netEmission_perCap(万吨/人),0.08079474585305892,-0.011158541869963146,0.014871135064194727,0.06887373430927927,,0.02878340307249739,0.006784348357438501,0.08209355877449401,0.08850356251662342,0.029804080308630614,0.056009102672166654,0.08448595070804353,0.043149603567600454,0.03771724364021421,-0.008440876822629834,0.04720800211927214,0.03385188269231654,0.07007112530227154,0.0341036311836613,0.05496549333579408,0.06628211920501417,0.04436645451996864,0.033332029435652444,,0.02378418754379587,0.05837515715535605,,0.029662138245463016,0.05051974609261426,0.028019363330608487,0.03431916652805314,-0.12247189288735984,,0.03312264991824292
18,2005,totalEmission_gdpTotal(万吨/亿元),2.0158222054815704,4.205878008965585,6.608401641221143,1.9244955349186743,,4.424904555089123,2.3071920475010494,2.644083094379897,8.71539038966401,3.011670303934267,3.2116126389007276,6.5726761162313005,1.6637770521059594,2.7382606898881807,4.500952956581509,2.321820470656923,2.467593143782861,5.0867737407229345,3.1163168641442867,2.0244655100467366,1.8108724152678857,3.078366141305911,2.965760832111384,,4.805959885194278,1.9858120393703593,,7.7432010302081355,4.1052526468637405,2.813954417704639,2.886909545913995,3.94181278174076,,3.1355320053213633
19,2005,totalEmission_perCap(万吨/人),0.07920781461197827,0.024724712553812908,0.081694567186112,0.06588406696331896,,0.04455859390966783,0.015674979682780917,0.07479962839876793,0.06767651101014133,0.019890195730130417,0.04818662526818506,0.06261237095132584,0.030838356918717183,0.01768620302378667,0.04409584365065929,0.04364307908139459,0.017541482956886897,0.05616033663252986,0.02657323640624678,0.04189719959410787,0.015179962149317706,0.026840928259452994,0.023361976854350982,,0.02706932089202138,0.02781741896371724,,0.0314520932319253,0.059127329473966185,0.026346855992468905,0.023062679106746004,0.029785484897367147,,0.034190616809237274
20,2006,netEmission_gdpTotal(万吨/亿元),2.043027579901994,1.1610217509213578,8.913314629929003,1.8609962207833193,,4.837593033186649,1.8384296614380518,2.5799179034630195,8.361852074912116,2.6196345497027202,3.0776224782316794,5.376204700593324,1.4554677043802164,-0.3490631922760641,8.907577718707756,2.017069692648487,2.1879295713437363,5.003505705050537,2.627186312821671,1.9842424796153602,-1.8133164321017723,2.6454587828592233,2.2225701202794816,,3.3450411615358093,2.06245418572406,,6.259643724909176,4.727562510936761,3.2639254426636004,2.080049001190692,-10.96328577549919,,3.6764848617642283
21,2006,netEmission_perCap(万吨/人),1.3070727928195494,0.11195428529992273,1.9869096419759453,1.056888058006885,,0.8192881483198078,0.20932334496377827,1.1876937099752995,1.0958419247479156,0.2815139976275998,0.7841554922055617,0.8411393116016163,0.45286334872397216,-0.03825147793061726,1.452057712310475,0.631246655022714,0.2632204481406978,0.9011103576480178,0.3725550891980801,0.6851318210258474,-0.25109107616916526,0.3797192936624581,0.29064730345589324,,0.31597451114619335,0.47607192745102456,,0.42234989556591657,1.1212485007841073,0.490402130641742,0.2853861642430201,-1.4081384086772082,,0.6432398790081972
22,2006,totalEmission_gdpTotal(万吨/亿元),2.035067697796352,4.033634042210705,6.007927726110998,1.7595241121775533,,4.155554925171598,2.025889404665464,2.5607829769408257,8.61451892475111,3.014631296799051,2.947679893615544,6.4199690465112,1.5549322076909338,2.6205596762001915,4.186534277746268,2.1614125363307464,2.3169111360810533,4.7627545488730245,3.0512363364857285,1.9460858506224843,1.788084197613764,3.2509864000301283,2.8951933186670127,,4.379649908687382,1.8863228564168726,,7.708037272657312,4.098662091954534,2.7575941982378818,2.6927339167199666,3.9934569316262145,,3.1700193166713673
23,2006,totalEmission_perCap(万吨/人),1.3019802794160666,0.38895276165047993,1.3392559359704375,0.99926050422224,,0.7037791059580716,0.2306674851946963,1.1788847351467815,1.128954556323674,0.3239615647272187,0.7510470807227229,1.0044424729010328,0.4838113580222197,0.2871694376207961,0.6824626826534768,0.6764190839095187,0.278737668492171,0.8577520858210648,0.4326886220273274,0.6719568583009468,0.24759715265996102,0.4666344709372056,0.3786067865198657,,0.4137042481873661,0.4354159060915264,,0.5200757231869844,0.9720905255495093,0.41432627491563156,0.36944754829328397,0.5129247019527827,,0.5546283796557909
24,2007,netEmission_gdpTotal(万吨/亿元),1.8218732514706957,3.465370806924305,11.356803910491381,1.7133590654203879,,5.558541976348942,1.952863444438773,2.4629169601458507,7.400939025506587,1.6154169194989016,2.6766350049032357,6.637706993297214,1.0459230097587726,0.0856400387196027,3.750496316478256,1.7785248952881076,0.9746136460854541,5.094151381932906,2.9512779981093615,1.3855076002561977,2.015510234023468,2.1581943827596577,2.447994581623232,,2.3383698954187655,0.815168946832044,,3.4882084260924406,3.913191284320422,1.443587269525026,2.644284181496819,18.372098414120096,,6.2972832406055375
25,2007,netEmission_perCap(万吨/人),1.3623714760957257,0.40074999354145696,3.3058459050933577,1.159208546033539,,1.1718662463394698,0.27429030620477984,1.307307163659632,1.2234311272901726,0.2114060254071836,0.8051178540916759,1.2870878977684959,0.38805246926799625,0.011480066706876329,0.7001694893155751,0.6657916121254582,0.14151965954955953,1.0916008878978798,0.5124444008269357,0.566779413841564,0.32845536255265245,0.3843552788133298,0.39580846241462536,,0.2635642113303224,0.23017385540222765,,0.2908716223950464,1.111174338213457,0.2611373980133099,0.44277436161154704,2.903665544201915,,1.2711590413224714
26,2007,totalEmission_gdpTotal(万吨/亿元),1.8629659693863938,3.652997984779843,5.888153684561338,1.5590649426042649,,3.6560715941273947,1.9720935574240301,2.397683722797653,8.437894034825636,2.7412011761103097,2.7775462941979816,5.730071724389779,1.4418174041658862,2.3865068730599255,3.9397589805742577,1.9366967651728235,2.3242621273599413,4.400515055167954,3.062737634664259,1.826399285721038,1.7392644936491861,2.9008271672811943,2.6200882672268846,,3.9770089119428396,1.8513354902241543,,6.598102431568178,3.781573881321543,2.5054755949284346,2.692112116075862,3.4360988883492314,,2.885661919849085
27,2007,totalEmission_perCap(万吨/人),1.3931000389737431,0.4224479861959703,1.7139794699356794,1.0548176630125807,,0.7707825026037859,0.27699128030212367,1.2726816038563662,1.394847623443991,0.3587349113953438,0.8354714437823807,1.111092426534488,0.5349349796302748,0.3199117901948782,0.7355023977320899,0.7250033243272062,0.3374965929207535,0.942964937882679,0.53179766633,0.7471381004407383,0.2834372856029106,0.5166115914192928,0.4236337434023312,,0.44825979815403083,0.5227493381389388,,0.5501966982944488,1.0738007804063916,0.45322745043376017,0.45078294985203154,0.5430670859514886,,0.5824948790557185
28,2008,netEmission_gdpTotal(万吨/亿元),1.6344351863433466,4.020256138521292,1.2643330737438745,1.0416150453305117,,0.48129592096794294,1.7433357978404114,1.6868296876891191,6.697243307233009,2.6387454853334105,2.0905977820056783,3.673449119888432,1.4624213330880635,2.1164186923126,7.3463018168208905,1.7138109676718565,2.7704491210202926,2.601440511981212,2.205633866374755,2.029945896779605,2.3834951657723744,2.178082875231227,2.674479817841691,,2.6052677003166886,1.9364634666665166,,6.09619134455608,2.6363910989939505,2.6289483786809744,1.157478708455456,8.93205787456234,,3.6387488405620374
29,2008,netEmission_perCap(万吨/人),1.3644401477942802,0.5588634178621099,0.49239212784849223,0.7815804515525984,,0.12489322071281288,0.2979866980795492,1.1206076270397536,1.4572465502338632,0.4208670197611866,0.7610809292475064,0.8730871598047966,0.6278121857742595,0.34355349206341357,1.6170870986709807,0.7676563891422349,0.4874173925520155,0.6613770412446263,0.4680738698123749,0.949196067524023,0.4673889424482485,0.4773067421100751,0.5360743528858024,,0.3475468157343147,0.645190354154857,,0.6362290114609725,0.9242772814170188,0.5962510496625099,0.24902116566058147,1.817130575631454,,0.8721720536642006
30,2008,totalEmission_gdpTotal(万吨/亿元),1.6114435351092404,3.0559597446031357,5.426395924493032,1.333588844666019,,3.0593520957772053,1.8668542324836543,1.8087259087010736,6.55906798900436,2.5866893170320595,2.4741027650089933,5.280239559012495,1.3086293098609278,2.039393081403575,3.573115114947612,1.7434449281606887,1.9840787473256107,3.944714441459939,2.577928525880968,1.6455215551147364,1.7073750885866101,2.4853876059443705,2.362055939302155,,3.61301994646936,1.637193400815725,,5.121959679197122,3.1553188172727524,2.614480703361882,2.358095458658132,3.213609539363472,,2.611761332414121
31,2008,totalEmission_perCap(万吨/人),1.3452465252694967,0.4248147503223777,2.1132996449247203,1.0006642819457774,,0.7938823494861048,0.3190995843845799,1.2015866588710302,1.427181119342514,0.41256431511045444,0.9006956994091725,1.2549811387634429,0.5617898267780375,0.3310500976725816,0.7865234098084614,0.7809301395931051,0.3490677674972667,1.0028841919820788,0.5470812720118955,0.7694405016502287,0.33480589701904634,0.5446497351245778,0.4734519216388496,,0.4819825530510173,0.5454796376358392,,0.5345533234203043,1.106205183117831,0.5929697503166804,0.507323094208406,0.6537741060488157,,0.6260133207271679
32,2009,netEmission_gdpTotal(万吨/亿元),1.4788244851615706,1.6038666427521664,3.6333145622024596,1.3277320306253348,,3.151514587408183,1.0349888525509947,2.049819071672782,6.275052237205509,2.9720132822391094,2.7166052956076023,5.775133317093313,1.1135155510790917,1.9262158102498974,-0.8753843632148468,1.7431307738587896,1.4591479729280614,4.2295711733778,2.9579783064408582,1.2357014878649526,-0.07101072364727729,2.4069956030724646,2.058033252316467,,4.611016690478565,1.2681737990638287,,4.429089567194567,3.353564323317157,2.186127803698953,2.3328370185863885,-7.190259930006434,,-2.838365448859296
33,2009,netEmission_perCap(万吨/人),1.3233649741143878,0.2445738067009436,1.6460948027579192,1.0688902490825791,,0.9420956426587258,0.20210038566223512,1.47220773267086,1.5428944300749614,0.5473632764153402,1.097974398671199,1.3988814681184047,0.5173444011768901,0.34846043846631214,-0.19727397074071662,0.8784949761460923,0.2850518138978063,1.1711949836500426,0.6861978478992173,0.6247627045552431,-0.015443945459448142,0.6133716863470278,0.473024925817403,,0.6673828540909023,0.4834734317057205,,0.5130139185248916,1.3275407565333217,0.5646035603319175,0.5688518348390365,-1.5757220013210491,,-0.7154863968693608
34,2009,totalEmission_gdpTotal(万吨/亿元),1.4862535242029848,3.2499123179547795,5.18926205287854,1.2613295947145116,,2.750014886546083,1.8548144789729266,2.05882537690273,6.415671684700069,2.523963206813369,2.3247892063523152,5.351131342658845,1.3037645018478285,2.078492706363215,3.9587455208613416,1.6460657788755126,1.9752432989820095,3.850142443961712,2.4865063361460766,1.5807838782578212,1.6422759992154503,2.3453021899658593,2.1884807427563597,,3.264807672704838,1.6170939981604588,,5.176000347001748,3.1290340532910323,2.4267992031988155,2.320601203040637,3.054289289446669,,2.600814003299092
35,2009,totalEmission_perCap(万吨/人),1.3300130450365173,0.49557949885569696,2.3510260807735337,1.0154329891662228,,0.8220736315843484,0.36218624056519155,1.4786761826845984,1.5774695944079669,0.4648447497489971,0.939613507714622,1.2961776045164266,0.6057349309854791,0.3760079612857056,0.892130909426208,0.8295766094169634,0.38587360275356253,1.0661287709469853,0.5768248174558815,0.7992341360728514,0.3571745175732567,0.5976504308593155,0.5030073930194967,,0.47253714504370864,0.616494352160962,,0.5995273249765186,1.2386582852884358,0.6267609185603662,0.5658681861449797,0.6693375314146737,,0.6556051620821752
36,2010,netEmission_gdpTotal(万吨/亿元),1.4486511883890003,8.152411232327504,5.043472375235405,1.191416585415531,,4.17953350876462,2.652203987712869,1.8427572920118873,5.125039047971645,2.0595475840362676,2.292876036727615,4.9614018213206315,1.3722609495966516,2.0847319475895727,-0.397679857234473,1.570724642944289,2.4729122383015993,4.100811143947899,2.3922144275120862,1.8483397186214903,3.162604720720211,2.279278665521986,2.052322465796211,,2.8159892561125717,2.2519397379732675,,7.531146923635293,3.3983700734339943,2.4717879234335296,1.8373867918184001,-7.790649622438732,,3.605086789601951
37,2010,netEmission_perCap(万吨/人),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2010,totalEmission_gdpTotal(万吨/亿元),1.4210811036209583,2.8616166707109874,4.75017762210215,1.1443152322400483,,2.5613987549476094,1.7707404467450778,1.792565983654729,6.283141516157606,2.2276082539720035,2.309572584052064,4.785146334147026,1.2572578111239767,1.9298014162316757,3.3247545406115346,1.566799533049058,1.6775563066679788,3.9315550077071055,2.486491711305393,1.4179914845760508,1.3625127127351369,2.3167143119789873,1.9539754988732732,,3.4284196214948977,1.4123708268590878,,4.513316768884046,2.9815708568504444,2.214374014747779,2.3008153178864186,2.348660714216953,,2.3816991291133327
39,2010,totalEmission_perCap(万吨/人),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2011,netEmission_gdpTotal(万吨/亿元),1.2670275883608633,-0.6396195839756548,3.825968373665003,0.8862396730997617,,1.491237040488671,1.3113568053718234,1.5963627358676424,7.744221673196251,1.9349139507388717,2.0717728900542705,4.072352369700665,1.1670181067380694,1.5743877437203029,4.341476740352497,1.4572714278574457,0.6404018547539997,3.280202605385892,2.4885607826949845,1.1274265022378365,0.16533501598365746,2.4931845062306084,1.3140874679283936,,3.541125525419217,1.2949149985427957,,3.2994663120863192,2.146224082117453,2.2051369614427085,2.5131384013929656,12.852220155709766,,1.6421875339364906
41,2011,netEmission_perCap(万吨/人),1.212677942143136,-0.14377246270967484,2.5911638319872,0.8351562756836489,,0.6709506500905866,0.4009113499044101,1.5591708072921722,2.980043976498241,0.5806240785340508,1.141413853875684,1.49075716242523,0.6918925930317833,0.46497994440707024,1.5207131751135086,1.0604874162460498,0.19543412000240437,1.2999573208485997,0.8355713282413488,0.7806729230802867,0.05564087932515119,0.9950568500567376,0.45868790785728053,,0.8114734505225888,0.7154434905172963,,0.6348032459477074,1.2738932038881616,0.8852176118400374,0.9833982242853765,4.422921845262427,,0.630766051591688
42,2011,totalEmission_gdpTotal(万吨/亿元),1.2792327009447015,2.4181426788738256,4.847507580824144,0.9515288401156662,,2.438970006650812,1.6814213445786161,1.6232201678912168,7.10889785039506,1.9336502569807492,2.138203483291325,4.203138623759073,1.175592904274191,1.8316369045789347,3.2049724777996333,1.4038394236891654,1.4216397717333857,3.559878687874502,2.2633973420022744,1.3038009251931149,1.3233743994008507,2.1527931088865877,1.81786125576384,,2.995267786396182,1.393923407826093,,3.8588615026579838,2.5063112241568968,1.9729674460340791,1.9255673411691616,2.6196701328358576,,2.178811817678938
43,2011,totalEmission_perCap(万吨/人),1.2243595116273034,0.543545471144131,3.28300840257157,0.8966821351351617,,1.097363106657782,0.5140484254565377,1.5854025170590826,2.7355658338054183,0.5802448725111788,1.1780128458819787,1.5386338015969694,0.6969763521163554,0.5409559553941465,1.1226235136918798,1.0216038102395986,0.4338477718117477,1.4107940631584714,0.7599693511792278,0.9028012711826178,0.44536068068203705,0.8592029688934701,0.6345323249263047,,0.6863863673904419,0.7701458624937734,,0.7424284947467742,1.487623245813232,0.7920168050123181,0.7534799925854047,0.9015248818900556,,0.8368840336427755
44,2012,netEmission_gdpTotal(万吨/亿元),1.186881706394312,3.666722687522276,1.7858643374739678,0.8548160706854984,,1.9098353495444893,1.872533332251001,1.5124115917036252,4.768638283606824,1.9180828106581806,1.8663620551043516,3.1568368324271625,1.1817920555551986,2.6551975302157946,2.5276075784689844,1.2391332909200936,1.1529744685882022,3.061837908563878,1.7893443601767631,0.9942282917273059,1.492487420254537,1.6771100060200579,1.9746465060286893,,0.48626526429259387,0.8641783386663322,,3.8778150620221683,1.9988686739399784,1.470381468759492,0.7862715614840058,-0.24794304972756098,,3.2542187759939143
45,2012,netEmission_perCap(万吨/人),1.205987024044518,0.9724228930732695,1.3651293131360935,0.8851846666404669,,0.9935937338749203,0.6633813215528699,1.6538761406187377,2.0675490975973743,0.6607717158935439,1.1550898823020315,1.2691923754955092,0.7629663949664532,0.885956210672091,1.018275815070266,1.013654647184335,0.397278553401075,1.3381635535714262,0.6748386072604725,0.75416305969504,0.5761602714659512,0.7738951934600261,0.7897384710123112,,0.1277489187848614,0.5444265503523669,,0.914023059681067,1.3561822611682504,0.6827194240002564,0.3629097091742023,-0.09817860359287449,,1.3927913944677324
46,2012,totalEmission_gdpTotal(万吨/亿元),1.2054295636553178,2.1443704872614595,4.559100253981838,0.8895309208388648,,2.1742220896649704,1.55968407257834,1.5413227349871954,6.169537871027297,1.9393091798868585,2.009478441655086,4.113627044840641,1.1179793793046637,1.7068407222875697,3.6615223250638014,1.3204391941214526,1.2902989769863418,3.2976528240191407,1.9873938352154321,1.2282308772220802,1.197058527387685,1.8720696640075234,1.6211170935577675,,2.900260353455736,1.2181452717285037,,3.4996442174263014,2.3185875738297734,1.717781621904133,1.8214474615762697,2.362477674202399,,2.2766261158367334
47,2012,totalEmission_perCap(万吨/人),1.2248334474581513,0.5686917530304934,3.485013540860597,0.9211328128139928,,1.1311411975167371,0.5525483917705191,1.6854915093034262,2.674940244825463,0.6680841136375237,1.2436644917376785,1.6538656757022392,0.7217688532135098,0.5695192622508243,1.475086426276146,1.0801657378212277,0.44459623781583024,1.4412254839133787,0.749531570156983,0.9316636471573939,0.4621128169929201,0.8638584884696116,0.6483482136623154,,0.7619403472867252,0.7674233412731494,,0.8248860413005573,1.5731035157978017,0.7975909003083627,0.840703137360233,0.935475946300546,,0.9743860142253173
48,2013,netEmission_gdpTotal(万吨/亿元),1.2432288119546544,0.22492917431295675,3.6711704941899153,0.7683742198714834,,1.7255237417757117,0.35118824667733584,1.450178221542073,5.768686972529919,2.0020921343826528,1.833757720296653,4.211061992969839,0.8055177886012875,0.3339525876100188,0.5872299403170027,1.4018413133169838,1.3083808393575773,3.5558220909572165,2.120010165573225,1.2491745452204357,1.1305642288989786,1.3245402724330864,0.8718099759183476,,1.0710583921243313,1.0097998075983594,,0.5793418316474304,2.558248510727426,1.0191797552335997,1.4245220191259569,-0.4047073302062612,,0.06475664700643893
49,2013,netEmission_perCap(万吨/人),1.3608746088475039,0.06880640430493642,3.012824706009009,0.8716874032642069,,0.991406744382906,0.13853558515911626,1.7237438993656655,2.754064545246146,0.7736141939790963,1.2607713795975979,1.7803569418320009,0.5728659451561219,0.12390123746902226,0.26532939101275255,1.2783435991196725,0.5051851903084635,1.6712340324535513,0.8784610653256277,1.0394166771492517,0.48618699028017837,0.6861215474783696,0.3887324567588964,,0.3181708344253007,0.7089635608856635,,0.16208463188639816,1.9215086400347163,0.5315127202140775,0.7431677672744017,-0.18008245693803704,,0.029574152613814544
